company,position,skill
엘리펀트키즈에듀테인먼트,웹개발자 경력(1~3년),"JavaScript, Nodejs, React, Vuejs, ASPNET"
엘리펀트키즈에듀테인먼트,홈페이지 유지보수 경력채용,"Java, JavaScript, JSP"
한화비전,AI 연구원 (10~12년),"Git, BigData, C++, MachineLearning, DeepLearning, TensorFlow, Python, C, C#"
프라이빗테크놀로지,http/proxy 개발자,"Android, OS, Java, Kotlin, MVVM, Git, Figma, Jira, VPN"
이파피루스,PS부(솔루션컨설팅/기술지원)_부서장급,"Docker, Python, Network, Java, Windows, Linux"
핌아시아,이커머스 프론트엔드 리드 [떠리몰],"Nextjs, AWS, Flutter, JavaScript, TypeScript, Spring, Framework, React"
엘리펀트키즈에듀테인먼트,전산팀 앱개발 경력 채용(1~3년),"Java, Spring, Boot, Linux, Oracle, Git"
프리윌린,Tech Innovation 워킹그룹 백엔드 개발,"TypeScript, AWS, Spring, Kotlin"
디아이,반도체 검사장비 HW 개발(과장급),"FPGA, VHDL, Verilog, C, C++, C#"
웨어러블에이아이,Motion Planning/Control Engineer,"C, C++, Python, MATLAB, Docker, ROS, SummitDB"
에이스웍스코리아,자율주행 경로생성 SW 엔지니어(전문연 지원 가능),"C++, Python"
포지큐브,Technical AI 프로덕트 매니저 10~12년,"Jira, Kanban, Tool, JavaScript, Python"
넥써쓰,Android 개발자[8~10년],"Android, OS, React, Native, Blockchain"
지니언스,Windows팀 AV 제품 개발 및 유지보수,"C++, Avaya"
핀즐,백엔드 및 인프라 개발(10년~),"Nodejs, Amazon, EKS, MongoDB, Atlas, Terraform, Docker, Kubernetes, TypeScript, ElastiCache, Infra"
티투엘,고급 백엔드 설계/개발자  정규직 채용,Java
지니언스,PEP팀 ZTNA개발자,"C, C++, Linux, VPN, Mint"
넥써쓰,프론트엔드 개발자[9~11년],"Blockchain, React, Native, Nextjs"
코비그룹,Backend Junior Engineer(PHP/Python),"Linux, Python, AWS, SQL, Laravel, PHP, PySpark"
핀크,Back-End 서버개발자 경력 (10년이상),"Java, Spring, Mybatis, Data, JPA, Oracle, MariaDB, Git, JavaScript, Jenkins, Cachet"
에이엠,전장 Firmware SW개발자(경력3~6년),"C, C++, Embedded, Linux"
센시리온오토모티브솔루션즈코리아,소프트웨어 연구개발 8~10년 엔지니어,"SW, MSSQL, C#, C, C++, Python, TCPIP, Git, Jira"
채비,R&D UI 경력자 채용,"Java, Linux, Windows, WPF, C#"
미조리장갑,S/W 중급 개발자,"Linux, React, Router, SW, Embedded"
에이엠,전장 MCU 개발자(경력 15~20년),"C, RTOS, MCU"
센시리온오토모티브솔루션즈코리아,R&D 개발 선입급 엔지니어[외국계기업],"SW, MSSQL, C#, C, C++, Python, TCPIP, Git, Jira"
에이엠,SW Application개발(경력3년~6년),"C, C++, Python, Java, Qt, C#, Visual, Linux, Android, OS, RTOS, Windows"
에이엠,HW개발자 채용(경력11~15년),"HW, RF"
텐빌리언,네트워크 엔지니어 경력(2~5년),Network
메타넷디지털,네트워크 아키텍처 설계,"IPS, Network, VPN"
코워커넷,에이전시 PHP 백엔드 채용[대리],"PHP, MySQL, Laravel, Linux, MariaDB, REST, API"
서진디에스에이,솔루션 기술지원 및 유지보수(신입-3년),"Spring, Boot, MVC, Linux, LDAP, Active, Directory, Ansible, ELK"
미조리장갑,앱 개발자 (고급),"Flutter, Android, OS, iOS, REST, API"
엘아이지시스템,DBA  경력 직원 채용 (20년 이상),"SQL, Azure, Database, DB"
에이엠,SW Application개발(경력11~15년),"C, C++, Python, Java, Qt, C#, Visual, Linux, Android, OS, RTOS, Windows"
센시리온오토모티브솔루션즈코리아,R&D 개발 책임급 엔지니어[외국계기업],"SW, MSSQL, C#, C, C++, Python, TCPIP, Git, Jira"
메타넷디지털,서버/스토리지 아키텍처 설계 구축,"Ccnp, CISSP, Ansible, Chef"
텐빌리언,웹 퍼블리셔 경력채용 (6~9년),"JavaScript, HTML, CSS, jQuery"
텐빌리언,네트워크 엔지니어 신입,Network
텐빌리언,웹 퍼블리셔 경력채용 (2~5년),"JavaScript, HTML, CSS, jQuery"
센시리온오토모티브솔루션즈코리아,소프트웨어 연구개발 리드급 엔지니어,"SW, MSSQL, C#, C, C++, Python, TCPIP, Git, Jira"
미조리장갑,앱 개발자 (중급),"Flutter, Android, OS, iOS, REST, API"
다우기술,네트워크 엔지니어,"Cisco, L, VPN"
다우기술,콜센터 고객상담시스템 개발,"Spring, Framework, Vuejs, Java, Boot, jQuery"
딥노이드,[의료R&D본부] 뇌영상연구팀 AI연구원,"Python, PyTorch, TensorFlow"
금방,android/IOS 앱 개발자,"Flutter, Dart, AWS, MySQL, Git, Firebase, React, Native"
빗썸코리아,[빗썸] QA 엔지니어,"Slack, Notion, Jira, QA"
다우기술,자산운용 시스템 개발,"C, C++, Oracle, Jira, ERP, DB"
다우기술,MTS 채널 개발,"Kotlin, Swift, Java, ObjectiveC, JavaScript"
세미티에스,에뮬레이터/Application개발 채용,"HW, C++, Docker, JavaScript, Java, ethernet, Kubernetes, React, C#, C"
넥서스커뮤니티,Web 개발자 채용,"TypeScript, Java, Git, Confluence, Spring, Framework, React, Confluent, Jira"
스쿨버스,백엔드 및 서버 개발자 채용,"java, Nodejs, JavaScript, REST, API, AWS, MariaDB, Flutter, Dart, Java"
다우기술,HW 시스템 엔지니어,"Cisco, vmware"
포스로직,이미지 프로세싱 알고리즘 개발 신입,"C, C++, CUDA, DeepLearning, MachineLearning, AI"
다우기술,이커머스 물류서비스 개발,"Spring, Framework, Vuejs, Oracle, Java, Boot, Redis, MySQL"
라닉스,웹개발자 (Front End),"HTML, CSS, JavaScript, Python, Nodejs, AWS, ExpressJS, Spring, iOS, Android, OS"
다우기술,공통 SW 아키텍처 개발,"C, Java, Spring, Framework, JavaScript, Oracle, jQuery, MySQL, Linux"
커넥트웨이브,써머스플랫폼 서비스기획자 (신입),"Microsoft, Excel"
GC케어,시스템관리자(병원Network/PC유지보수),"Windows, HW, Network"
라닉스,H/W 개발자,"Orcad, Pads"
크래프톤,취약점 진단 엔지니어,"JavaScript, HTML, Windows, Linux, JSP, CSS, ISMS"
다우기술,증권 품질 관리 (QC),"Jira, QA, Mantis, Redmine"
다우기술,Web/WTS 채널 개발,"Java, Spring, Framework, jQuery, Vuejs"
라이터스컴퍼니(쿠키),[Kooky] 백엔드 개발자 (7~10),"Spring, Boot, Java, Gradle, MySQL, AWS, Kotlin"
넥서스커뮤니티,AI 개발(STT/LLM 모델 연구 및 개발),"Linux, DeepLearning, NLP, Python"
알비에치,인공지능(AI) 엔지니어 초급 채용,"MachineLearning, DeepLearning, AI, Python"
딥인사이트,AI 개발자 (AI Developer) 신입,"AI, SW, DeepLearning, RTOS, Azure, DevOps"
다우기술,이커머스 서비스 개발,"Spring, Framework, Vuejs, Oracle, Java, Boot, PHP, Kafka, Redis, MySQL, MongoDB"
비욘드테크,보안솔루션(MDM) 개발자(선임급 이상),"JSP, Java, C#, SW, Spring, Boot, JavaScript, Data, JPA, AWS"
스쿨버스,모바일/웹 클라이언트 개발자 채용,"Flutter, iOS, Android, OS, Dart, Nodejs, JavaScript"
알비에치,앱 개발자 (초급),"Flutter, Android, OS, iOS, REST, API, React"
다우기술,데이터베이스 엔지니어,"Oracle, Mantis"
크레버스,백엔드 엔지니어 채용,"JavaScript, Go, Python, AZURE, Azure, DevOps, Nodejs, TypeScript, NestJS, FastAPI, PostgreSQL"
소프트넷,JAVA 개발자 채용,"JavaScript, Angular, React, Vuejs, Java, Spring, SQL, REST, API, Docker"
다우기술,법인매매 시스템 개발,"C, C++"
빗썸코리아,TPM (Technical Program Manager)3년↑,"Jira, Confluence"
다우기술,AI 서비스 개발,"Spring, Framework, Mybatis, Vuejs, Python"
알비에치,인공지능(AI) 엔지니어 중급 채용,"MachineLearning, DeepLearning, AI, Python"
라이터스컴퍼니(쿠키),[Kooky] React 프론트엔드(3~6),"Nextjs, React, Query, TailwindCSS, Git, JavaScript, TypeScript"
진스토리코리아,데이터 사이언티스트,"TensorFlow, Python, AWS, PyTorch"
라이터스컴퍼니(쿠키),[Kooky]React 프론트엔드(7~10),"Nextjs, React, Query, TailwindCSS, Git, JavaScript, TypeScript"
오래,[제로아이즈]개발팀 Lead_경력10~12년,"Vuejs, TypeScript, Nodejs, ExpressJS, MySQL, AWS, Docker, GitHub, Slack, notionso"
한솔테크닉스,"H/W개발(4~8년, 생활가전용 인버터)","PCB, Orcad, Analog, Pads, PMD, SMPS"
알비에치,앱 개발자 (고급),"Flutter, Android, OS, iOS, REST, API, React"
스펙터,React Native 앱 개발자,"Expo, React, Native, TypeScript, Shell, Ruby, Query, fastlane, TailwindCSS"
다우기술,원장 개발,"C, C++, Oracle, Jira"
파이,앱개발 프로그래머 경력 (6~10년)채용,"OpenCV, Flutter, React, Swift, Android, Studio, Xcode, ObjectiveC"
딥인사이트,AI 개발자 (AI Developer) 8~10년,"AI, SW, DeepLearning, RTOS, Azure, DevOps"
씨메스,front End 개발자(threejs),"TypeScript, threejs, Nextjs, React, FastAPI, Python, JavaScript"
원익피앤이,회로개발 (경력 11~15년),"HW, SW, Embedded, FW"
다우기술,투자정보서버 개발,"Linux, C, Redis, Oracle, MySQL"
브이엔티지,SAP MM 운영 및 개발자,"ABAP, ERP, SAP"
딥노이드,[보안AI사업본부] 백엔드 개발자_경력,"Python, Kotlin, RDB, NoSql, Docker"
오래,[제로아이즈]개발팀 Lead_경력13~15년,"Vuejs, TypeScript, Nodejs, ExpressJS, MySQL, AWS, Docker, GitHub, Slack, notionso"
제이브이엠,응용 프로그래머(인공지능),"C#, Microsoft, SQL, Server, Python, WPF, WCF"
라닉스,아날로그 칩 설계 엔지니어,"Verilog, Orcad, FPGA, C, Analog"
다우기술,증권 품질 보증 (QA),"Jira, QA"
업스테이지,AI/LLM Curriculum Developer,"AI, PyTorch"
딥인사이트,디멘뷰 Application 경력,"C++, Python, MATLAB, ROS, FPGA"
지에스아이티엠,SAP Project Manager 모집,"SAP, ERP"
커넥트웨이브,[스윗트래커]프론트엔드개발(5년 이상),"JavaScript, jQuery, Vuejs, React, Django, REST, framework, Spring, Boot, MSSQL, DB"
제이브이엠,응용 프로그래머(로봇제어),"C#, Microsoft, SQL, Server, Python"
라이터스컴퍼니(쿠키),[Kooky] 백엔드 개발자 (3~6),"Spring, Boot, Java, Gradle, MySQL, AWS, Kotlin"
이즈파크,PLM 시스템 운영/유지보수,"Java, Oracle, MSSQL, Spring, Framework"
오래,[제로아이즈] PM/기획 매니저,"AWS, Swagger, UI, MySQL, Nodejs, Vuejs, Google, Analytics, Figma, Slack, Asana, notionso"
업스테이지,AI Research Engineer - LLM,"AI, TensorFlow, PyTorch, NLP"
라닉스,RF 트랜시버 칩 설계 엔지니어,"C, FPGA, Verilog, Orcad, RF"
라이터스컴퍼니(쿠키),[Kooky] Flutter앱 개발(6~8),"Flutter, Swift, Kotlin, C, C++, ObjectiveC, Java, WebSocket"
씨메스,Software Developer,"C, C++, Python, Blender, Solidworks"
가야데이터,시스템 엔지니어 채용_신입,"Windows, Server, VMware, vSphere, Linux, Microsoft, SQL, Oracle, WordPress, vmware"
오마이어스,웹개발 풀스텍 개발자(경력8년이상 ~ ),"PHP, Laravel"
미라텍,임베디드 무선 펌웨어 개발자 모집,"Embedded, C, C++, Python, SocketIO, Yocto, Linux, Git, Jira"
원익피앤이,F/W개발(MCU) (경력 5~7년),"C, FW, MCU"
오래,[제로아이즈]개발팀 Lead_경력3~9년,"Vuejs, TypeScript, Nodejs, ExpressJS, MySQL, AWS, Docker, GitHub, Slack, notionso"
한솔테크닉스,"H/W개발(4~8년, 생활가전 모터/인버터)","PCB, Orcad, Analog, Pads, PMD, SMPS"
업스테이지,AI Research Engineer - Document AI,"AI, TensorFlow, PyTorch, NLP"
아스타,Gen AI 서비스 프론트엔드 개발자 채용,"AWS, Git, JavaScript, React, Reactjs, Boilerplate, TailwindCSS, TypeScript, Vite, Nextjs, Query"
금방,서비스 및 개발 PM/PO,MySQL
라닉스,SoC 설계/개발 - Design,"C, FPGA, Verilog, Orcad"
업스테이지,Infra Technical Architect,"Linux, AI, AWS, AZURE, Kubernetes, Docker"
업스테이지,AI Product Owner,"AI, Python, C++, Linux, Shell"
딥인사이트,AI 개발자 (AI Developer) 5~7년,"AI, SW, DeepLearning, RTOS, Azure, DevOps"
라닉스,펌웨어 개발자,"ARM, C, C++, RTOS, FPGA, Linux, Embedded"
크래프톤,Cloud Security Engineer,"AWS, AZURE, GCP, WAF, Firewall"
와디즈,보안 취약점 점검 담당자,"Jira, Confluence, AWS"
딥노이드,[보안AI사업본부] 프론트엔드 개발자,"React, TypeScript"
빗썸코리아,PM (Product Manager) (5년 이상),"Jira, Confluence"
와탭랩스,[장애인전형] 백엔드 개발자,"Netty, Spring, Framework, Security, Data, JPA, Java"
업스테이지,Software Engineer - Backend,"SW, Backendless, Python, Golang"
딥인사이트,디멘뷰 Application 신입,"C++, Python, MATLAB, ROS, FPGA"
가야데이터,시스템 엔지니어 채용_1~3년,"Windows, Server, VMware, vSphere, Linux, Microsoft, SQL, Oracle, WordPress, vmware"
팜피,웹 개발자(WEB Developer Front/Back),"WebGL, Nodejs, TypeScript, Vuejs"
시와소프트,윈도우기반 응용프로그래머 개발자 모집,"c#, wpf, net, rpa"
업스테이지,AI Enterprise Manager,AI
제이브이엠,응용 프로그래머,"C#, Microsoft, SQL, Server, WPF, WCF, Blazor"
원익피앤이,회로개발 (경력 3~7년),"HW, SW, Embedded, FW"
그릿스탠다드,Backend Engineer (5년이상),"Java, Spring, Boot, Data, JPA, Mybatis, AWS, MySQL, Elasticsearch, REST, API"
스톤위즈,5G/LTE/IoT 단말검증 및 기술지원 경력,"AI, BigData, SW, AWS, IoT, Device, Management, Network"
라이터스컴퍼니(쿠키),[Kooky]Flutter 앱 개발(2~5),"Flutter, Swift, Kotlin, C, C++, ObjectiveC, Java, WebSocket"
라닉스,BSP 개발자,"Embedded, Linux, FPGA, RTOS, FW"
다우기술,HTS 채널 개발,"JavaScript, Mfc"
빗썸코리아,클라우드 보안 담당자,AWS
오로라파이브,Back-End 개발자(6년 이상 필수),"MongoDB, TypeScript, MySQL, Nodejs, ExpressJS, Sequelize, AWS"
와탭랩스,AI/ML 엔지니어,"Kubernetes, Python, Java, JavaScript"
오마이어스,웹개발 풀스텍 개발자(경력5~7년),"PHP, Laravel"
비글즈,웹 프론트엔드 개발자 채용(4년 이상),"Nextjs, React, JavaScript, TypeScript"
한솔테크닉스,"H/W 개발(경력 4~8년, TV용 SMPS)","PCB, HW"
알비에치,인공지능(AI) 엔지니어 고급 채용,"MachineLearning, DeepLearning, AI, Python"
알비에치,앱 개발자 (중급),"Flutter, Android, OS, iOS, REST, API, React"
에이엠,전장Middleware SW개발(경력3년~6년),"C, C++, Rust, Flutter, Embedded, Linux"
센시리온오토모티브솔루션즈코리아,소프트웨어 연구개발 5~7년 엔지니어,"SW, MSSQL, C#, C, C++, Python, TCPIP, Git, Jira"
쓰리아이,ComputerVision/MachineLearning개발자,"C++, Python, TensorFlow, PyTorch, OpenCV, MachineLearning"
쓰리아이,iOS Developer,"Swift, ObjectiveC, C++, iOS"
에이핀테크놀러지,LG에너지솔루션 개발프로젝트[1~7년],"C#, MSSQL, Oracle, DB, Java"
에이엠,SW Protocol개발(경력11~15년),"C, C++, Linux, RTOS, FW"
가온브로드밴드,WiFi Router 개발 신입 채용,"C, Linux, C++, Embedded, Router, Network"
메타넷디지털,DR 시스템 구축 총괄,"SQL, Python, Java, AWS"
엔카닷컴,시니어 프론트엔드 개발자 (5년이상),"Redux, TypeScript, Nextjs, Nodejs, Git, Flow, AWS, Bamboo, Jenkins, macOS, Jira"
메타넷디지털,오픈시프트 기반 PaaS 아키텍처 설계,"Kubernetes, Azure, DevOps, AWS"
케이웨더,프론트엔드 웹개발자 채용(경력5~7년),"Java, Linux, React, Nextjs, TypeScript, JavaScript, REST, API"
에이엠,SW System개발(경력11~15년),"C, C++, Linux, RTOS, FW"
케이웨더,프론트엔드 웹개발자 채용(경력8~10년),"Java, Linux, React, Nextjs, TypeScript, JavaScript, REST, API"
엔카닷컴,Back-end 개발,"Spring, Boot, Framework, Data, JPA, REST, API, Java, MSA"
텐빌리언,네트워크 엔지니어 경력(6~9년),Network
엔티엘헬스케어,AI 개발자 연구원 경력,AI
위드네트웍스,네트워크 보안/UTM장비 기술지원(경력),"VPN, Utm"
유진로봇,글로벌프로젝트 Beckaoff(베코프) PLC,"PLC, SW"
서림테크놀로지,연구개발(H/W) 경력 8년~10년,HW
보이저,클라이언트 프로그래머 채용,"C++, DirectX, Redis, Unreal, Engine"
엘리펀트키즈에듀테인먼트,알고리즘 개발자 경력 채용(3~5년),"TensorFlow, Keras, Slim"
웨어러블에이아이,"ML Engineer (Embedded,8~10년)","CUDA, C, C++, Embedded, Linux, PyTorch"
프라이빗테크놀로지,보안관제 개발,"Network, Infra, Python, DB, ELK, Splunk, Docker, Redis"
콘센트릭스서비스코리아,[Catalyst]CDP솔루션 컨설턴트,"ERP, Python, Dataform"
블록체인글로벌,"시니어 백엔드 개발(미들급,4년↑)","Java, MySQL, Docker, React, Kotlin, Kubernetes, Kafka, Spring, AWS"
위펀,플랫폼 및 운영 엔지니어(DevOps/SRE),"MySQL, Spring, Boot, Java, QueryDSL, MariaDB"
태하,제어설계(PC) 분야  [경력5~9년],"SW, C, C#, C++, Mfc, MES, SQL, Windows, Linux"
토르드라이브,Senior S/W Engineer-Embedded AI [전문연구요원가능],"C, C++, CUDA"
포지큐브,Technical AI 프로젝트 매니저 (5~8년),"Jira, Kanban, Tool"
엑소시스템즈,디지털헬스케어 플랫폼임베디드 개발자,"HW, FW, Analog, Embedded, RTOS"
엑스페릭스,USB Device SDK 개발_3년이상,"Windows, Linux, C++, SW, C#, Java"
긴트,임베디드 소프트웨어 개발자(5~8년차),"C, C++, SW, Embedded"
오픈엣지테크놀로지,[MemoryController]RTLDesign Engineer,"Verilog, C, Python, C++"
메타넷글로벌,Infra/시스템 아키텍처 (8~10년),"Python, MSA, Kafka, MariaDB"
지니언스,SRE팀 SRE엔지니어(팀장),"Jira, Testrail, QA"
포우,"영상처리,비전(Vision) S/W채용(3~5년)",SW
긴트,자율주행 개발자(7~10년차),"MATLAB, C, C++, SW, Python"
오픈엣지테크놀로지,[DRAM PHY] Digital Engineer,"Verilog, C, Python"
토모큐브,펌웨어 엔지니어 경력(4~6),"Git, MATLAB, Python, C++, VHDL"
엘리펀트키즈에듀테인먼트,시스템개발/유지보수(3~5년),"C#, MSSQL"
서림테크놀로지,연구개발(S/W) 경력 5년~7년,"SW, Embedded"
알지티,Window Application 개발자 채용,"C++, C#, NET, Python, C"
태하,전자제어 H/W [경력10~14년],"HW, MCU, PCB"
칩스앤미디어,RTL 설계 엔지니어 (경력),"ASIC, FPGA, Verilog, C, C++, Python, Perl, HW"
리브스메드,FPGA - HW Engineer (과장~차장급),"FPGA, MCU, VHDL"
디아이,반도체 검사장비 HW 개발(대리급),"FPGA, VHDL, Verilog, C, C++, C#"
메타넷글로벌,Infra 엔지니어 (6~8년),"Python, MSA, Kafka, MariaDB"
서림테크놀로지,연구개발(H/W) 경력 5년~7년,HW
바로팜,데이터 사이언티스트 (5년이상),"MachineLearning, SQL, Python, DeepLearning, Tableau, PowerBI"
인텔리안테크놀로지스,판교연구소 SW개발 (경력 10~12년),"C, C++, Embedded, Linux, JsonAPI"
포우,"영상처리,비전(Vision) S/W채용(9년↑)",SW
태하,전자제어 S/W [경력5~10년],"SW, C, C++, FW"
토르드라이브,S/W Engineer [전문연구요원가능],"C, C++, CUDA"
와이파워원,SW/솔루션 정규직 채용(경력),"C, C++, Embedded, MCU, FW, ethernet, Linux, RTOS"
포우,"영상처리,비전(Vision) S/W채용(6~8년)",SW
태하,전자제어 H/W [경력15~20년],"HW, MCU, PCB"
토르드라이브,시니어 소프트엔지니어 [전문연구요원가능],"C, C++, CUDA"
바로팜,데이터 사이언티스트 (8~10년),"MachineLearning, SQL, Python, DeepLearning, Tableau, PowerBI"
엘리펀트키즈에듀테인먼트,시스템유지보수 경력(6~8년),"C#, MSSQL"
넥써쓰,메인넷 개발자[5~7년],"Go, Rust, C++, Blockchain, Smartcontract, Docker, Solidity"
프라이빗테크놀로지,Windows 커널 드라이버 개발,"Windows, C, C++, Network, Mfc"
링네트,네트워크엔지니어(SDN/ACI)[경력11~15],"Cisco, Network"
프라이빗테크놀로지,컨설팅 팀원 모집,"Network, VPN, Firewall, SW, ISMS, CISSP, CISA"
콘센트릭스서비스코리아,[Catalyst] GA/AA 분석,"Google, Analytics, Segment, SQL, BigQuery, Data, Transfer, Service"
아이디어스투실리콘,Digital Logic 개발/대구,"Verilog, C, C++, C#, Python, VHDL, FPGA, TCPIP, ASIC, Perl"
링네트,네트워크엔지니어(SDN/ACI)[경력5~10],"Cisco, Network"
리브스메드,FPGA - HW Engineer (대리~과장급),"FPGA, MCU, VHDL"
토르드라이브,Simulation S/W Engineer [전문연구요원가능],"C, C++, CUDA"
웨어러블에이아이,"ML Engineer (Embedded, 5~7년)","CUDA, C, C++, Embedded, Linux, PyTorch"
아이디어스투실리콘,Verification Engineer/대구,"Verilog, ASIC, Perl, TCPIP, FPGA, VHDL, C#, C++, Python"
링네트,네트워크엔지니어(SDN/ACI)[경력16~20],"Cisco, Network"
유진로봇,AMS사업부 PM 채용,"Analog, Embedded"
유진로봇,SAS사업부 글로벌프로젝트 SW(PLC)채용,"PLC, SW"
메타넷글로벌,Infra/시스템 아키텍처 (11~13년),"Python, MSA, Kafka, MariaDB"
보이저,[RE : IW] DBA,"MySQL, MariaDB, Redis, MSSQL, MongoDB, AWS, AZURE, SQL"
서림테크놀로지,연구개발(S/W) 경력 8년~10년,"SW, Embedded"
엔티엘헬스케어,Android OS 개발 병역특례,"Android, OS, iOS"
블록체인글로벌,시니어 백엔드 개발(과장급 / 7년↑),"Java, MySQL, Docker, React, Kotlin, Kubernetes, Kafka, Spring, AWS"
토르드라이브,자율주행 필드엔지니어 (Autonomous Field Engineer),Linux
에이아이트릭스,Sr. Researcher (LLM),"MachineLearning, AI, NLP"
인텔리안테크놀로지스,판교연구소 SW개발 (경력 13~15년),"C, C++, Embedded, Linux, JsonAPI"
에이버튼,시니어 테크니컬 아티스트,"Unreal, Engine, Python"
알지티,기업부설연구소 전문연구요원(병역특례),"Python, AWS, WAF, Git, Java, JavaScript, SQL, Kotlin, Swift, C++, GitHub"
아이트럭,머신러닝 개발자,"scikitlearn, BigData, MachineLearning, Python, Keras, NumPy, Pandas"
콘센트릭스서비스코리아,[Catalyst]소셜리스닝 전문가-컨설턴트,"Google, Analytics, EDA, Sprout, Social, Sprinklr, Brandwatch, Talkwalker"
콘센트릭스서비스코리아,[Catalyst] SAP CC 기반 BA,"SAP, ERP, hybriscommerce, REST, API, GraphQL, Adobe, Experience, Manager, AWS, AZURE, GCP, Java"
엘리펀트키즈에듀테인먼트,프론트엔드 개발 경력(5~7년),"JavaScript, Nextjs, TypeScript, Git"
오픈엣지테크놀로지,[DRAM PHY] Analog Engineer,"Verilog, C, Python"
포지큐브,Technical AI 프로젝트 매니저 9~12년,"Jira, Kanban, Tool"
알지티,Full stack(풀스택) 개발자 모집[9~11년],"JavaScript, Python, TypeScript, Amazon, RDS, AWS, Lambda, Route, S, Docker, GitHub, Jenkins"
콘센트릭스서비스코리아,[Catalyst]비즈니스 컨설턴트-Data분석,"Google, Analytics, SocialTracker, Qrvey, Pirsch"
블록체인글로벌,"시니어 백엔드 개발(미들급,10년↑)","Java, MySQL, Docker, React, Kotlin, Kubernetes, Kafka, Spring, AWS"
가온브로드밴드,WiFi Router개발 경력 1~5년,"C, Linux, C++, Embedded, Router, Network"
엔쓰리엔,[기술본부] 인프라팀 팀장급(11~15년),"Linux, Python, GNU, Bash, Docker, Java"
비바이노베이션,서버 파트 부문 (경력),"Python, FastAPI, Django, Celery, MySQL, MongoDB, AWS, Docker, Git"
엔쓰리엔,Frontend 개발자 (7~10년),"React, Native, JavaScript"
딜리버리랩,프론트엔드 개발자 채용,"Vuejs, Java, JavaScript, HTML, jQuery, JSP, PHP, MySQL, AWS"
오리온디스플레이,필드 엔지니어,"Autocad, Fusion, HW"
오토엘,응용 소프트웨어 개발,"C, C++"
비바이노베이션,모바일파트 - IOS 개발,Swift
피앤이시스템즈,[전기차충전기]안드로이드 개발자,"Kotlin, Jetpack, Composer, SQLite, WebSocket"
오토엘,F/W 펌웨어 개발,"ARM, C, C++, Embedded, Linux, FW, FPGA"
딜리버리랩,백엔드 시니어 개발자,"MySQL, AWS, Spring, Boot, PostgreSQL, Oracle"
의식주컴퍼니(런드리고),[런드리24] 시니어 백엔드 개발자,"Java, Spring, Boot, Mybatis, MSSQL, MySQL, MariaDB, Thymeleaf, C#, PLC, jOOQ"
에이핀테크놀러지,LG에너지솔루션 개발프로젝트[15~20년],"C#, MSSQL, Oracle, DB, Java"
엔쓰리엔,Frontend 개발자 (4~6년),"React, Native, JavaScript"
에이핀테크놀러지,LG에너지솔루션 개발프로젝트[8~14년],"C#, MSSQL, Oracle, DB, Java"
엔쓰리엔,[기술본부] 인프라팀 팀장급(5~10년),"Linux, Python, GNU, Bash, Docker, Java"
지피에이코리아,풀스택 중급 개발자,"Android, OS, iOS, Java, Kotlin, Swift, ObjectiveC, Flutter, AWS, Amazon, EC, RDS"
하이,웹 개발자,"TypeScript, GCP, Firebase, Jira, Vuejs, Google, Cloud, Platform, Markdown, Swagger, UI"
가온브로드밴드,GPON 개발자 경력 채용(3~10년),"C, Linux, C++, Embedded, SW, TCPIP, Network"
아웃스프링,프론트엔드 개발자 채용,"HTML, CSS, PostCSS, JavaScript, React, Native, Flutter, Vuejs, Nextjs, Nuxtjs"
롯데이노베이트,25년 보안운영팀 보안관제 JA Grade,"Ddos, FW, IPS, AWS, WAF"
효돌,"앱개발(웹프로그래머, JAVA) 2~5년","Android, OS, Java, JavaScript, Kotlin, React, iOS, Jetpack"
아이디벨,프론트엔드 개발자 [경력 3~7년],"JavaScript, HTML, CSS"
웅진,웹 시스템 설계,"Java, MSA"
위버스마인드,Spring 개발자 IT 경력 모집,"Spring, Framework, Boot, Git, Java, DB, MySQL, CSS, HTML, jQuery"
이스트시큐리티,알약 xLLM 제품 개발 (경력),"Go, Java, Python, REST, API, SQL, NoSql, Git"
이젬코,C#개발 및 운영자 채용,"C#, NET, ERP, MES"
인피닉,비전 AI 연구개발 채용,"AI, Python, PyTorch, Pandas, Docker"
웅진,로우코드 웹 기반 시스템 개발/설계,"Java, NoCodeAPI, LowCodeEngine"
아웃스프링,백엔드 개발자 채용,"Nodejs, ExpressJS, MySQL, MariaDB, PostgreSQL, NoSql, MongoDB, TypeScript, Nextjs, React, Native"
웅진,"ERP 개발(.NET, C#, VB.NET)","ERP, SAP, NET, Vbnet, C#"
웅진,데이터 엔지니어 경력직 모집,"PowerBI, Microsoft, PowerApps, Power, Automate, Python, QlikView, Java"
인피닉,Backend팀 개발자 채용,"Java, Docker, SW, DB"
웅진,클라우드 모니터링 솔루션운영 및 유지보수,"Java, Kubernetes, JSP"
웅진,AI개발자 채용,"Java, AI, SQL, Python, R, DeepLearning"
인피닉,FrontEnd팀 개발자 채용,"Java, JavaScript, Docker, SW, React"
웅진,JAVA 기반 인사관리 솔루션 개발,"Java, Spring, JSP, jQuery, MariaDB, Oracle, UI, MySQL, Mybatis"
아이디에스앤트러스트,포탈 웹사이트 Front-End 개발자 경력,"Java, Spring, Framework, React, Nextjs, TypeScript, HTML, CSS, JavaScript, Reactjs, Boilerplate, Vuejs"
웅진,RPA(업무자동화) Developer,"RPA, Microsoft, Power, Automate, Network, Linux"
에이프리카,AI Research Engineer & AI consultant,"Python, PyTorch, TensorFlow"
